fare_product_id,fare_product_name,amount,currency,duration_start,duration_amount,duration_unit,duration_type,rider_category_id,fare_media_id
AM:matrix:AM:FMT-AM:GAC,generated,8.50,USD,,,,,AM:discount,cash
AM:matrix:AM:FMT-AM:HAY,generated,8.50,USD,,,,,AM:discount,cash
AM:matrix:AM:FMT-AM:MTZ,generated,17.00,USD,,,,,AM:discount,cash
AM:matrix:AM:FMT-AM:OAC,generated,10.20,USD,,,,,AM:discount,cash
AM:matrix:AM:FMT-AM:OKJ,generated,11.05,USD,,,,,AM:discount,cash
AM:matrix:AM:FMT-AM:RIC,generated,13.60,USD,,,,,AM:discount,cash
AM:matrix:AM:FMT-AM:RLN,generated,33.15,USD,,,,,AM:discount,cash
AM:matrix:AM:FMT-AM:RSV,generated,33.15,USD,,,,,AM:discount,cash
AM:matrix:AM:FMT-AM:SAC,generated,29.75,USD,,,,,AM:discount,cash
AM:matrix:AM:FMT-AM:SCC,generated,9.35,USD,,,,,AM:discount,cash
AM:matrix:AM:FMT-AM:SJC,generated,10.20,USD,,,,,AM:discount,cash
AM:matrix:AM:FMT-AM:SUI,generated,22.10,USD,,,,,AM:discount,cash
AM:matrix:AM:GAC-AM:HAY,generated,11.05,USD,,,,,AM:discount,cash
AM:matrix:AM:GAC-AM:MTZ,generated,20.40,USD,,,,,AM:discount,cash
AM:matrix:AM:GAC-AM:OAC,generated,12.75,USD,,,,,AM:discount,cash
AM:matrix:AM:GAC-AM:OKJ,generated,13.60,USD,,,,,AM:discount,cash
AM:matrix:AM:GAC-AM:RIC,generated,16.15,USD,,,,,AM:discount,cash
AM:matrix:AM:GAC-AM:RLN,generated,36.55,USD,,,,,AM:discount,cash
AM:matrix:AM:GAC-AM:RSV,generated,34.85,USD,,,,,AM:discount,cash
AM:matrix:AM:GAC-AM:SAC,generated,30.60,USD,,,,,AM:discount,cash
AM:matrix:AM:GAC-AM:SCC,generated,5.10,USD,,,,,AM:discount,cash
AM:matrix:AM:GAC-AM:SJC,generated,7.23,USD,,,,,AM:discount,cash
AM:matrix:AM:GAC-AM:SUI,generated,24.65,USD,,,,,AM:discount,cash
AM:matrix:AM:HAY-AM:MTZ,generated,15.30,USD,,,,,AM:discount,cash
AM:matrix:AM:HAY-AM:OAC,generated,7.65,USD,,,,,AM:discount,cash
AM:matrix:AM:HAY-AM:OKJ,generated,8.50,USD,,,,,AM:discount,cash
AM:matrix:AM:HAY-AM:RIC,generated,11.05,USD,,,,,AM:discount,cash
AM:matrix:AM:HAY-AM:RLN,generated,29.75,USD,,,,,AM:discount,cash
AM:matrix:AM:HAY-AM:RSV,generated,29.75,USD,,,,,AM:discount,cash
AM:matrix:AM:HAY-AM:SAC,generated,26.35,USD,,,,,AM:discount,cash
AM:matrix:AM:HAY-AM:SCC,generated,11.90,USD,,,,,AM:discount,cash
AM:matrix:AM:HAY-AM:SJC,generated,12.75,USD,,,,,AM:discount,cash
AM:matrix:AM:HAY-AM:SUI,generated,20.40,USD,,,,,AM:discount,cash
AM:matrix:AM:MTZ-AM:OAC,generated,13.60,USD,,,,,AM:discount,cash
AM:matrix:AM:MTZ-AM:OKJ,generated,11.90,USD,,,,,AM:discount,cash
AM:matrix:AM:MTZ-AM:RIC,generated,10.20,USD,,,,,AM:discount,cash
AM:matrix:AM:MTZ-AM:RLN,generated,24.65,USD,,,,,AM:discount,cash
AM:matrix:AM:MTZ-AM:RSV,generated,22.95,USD,,,,,AM:discount,cash
AM:matrix:AM:MTZ-AM:SAC,generated,16.15,USD,,,,,AM:discount,cash
AM:matrix:AM:MTZ-AM:SCC,generated,21.25,USD,,,,,AM:discount,cash
AM:matrix:AM:MTZ-AM:SFC,generated,14.45,USD,,,,,AM:discount,cash
AM:matrix:AM:MTZ-AM:SJC,generated,22.95,USD,,,,,AM:discount,cash
AM:matrix:AM:MTZ-AM:SUI,generated,10.20,USD,,,,,AM:discount,cash
AM:matrix:AM:OAC-AM:OKJ,generated,6.38,USD,,,,,AM:discount,cash
AM:matrix:AM:OAC-AM:RIC,generated,10.20,USD,,,,,AM:discount,cash
AM:matrix:AM:OAC-AM:RLN,generated,29.75,USD,,,,,AM:discount,cash
AM:matrix:AM:OAC-AM:RSV,generated,27.20,USD,,,,,AM:discount,cash
AM:matrix:AM:OAC-AM:SAC,generated,24.65,USD,,,,,AM:discount,cash
AM:matrix:AM:OAC-AM:SCC,generated,13.60,USD,,,,,AM:discount,cash
AM:matrix:AM:OAC-AM:SJC,generated,13.60,USD,,,,,AM:discount,cash
AM:matrix:AM:OAC-AM:SUI,generated,16.15,USD,,,,,AM:discount,cash
AM:matrix:AM:OKJ-AM:RIC,generated,8.50,USD,,,,,AM:discount,cash
AM:matrix:AM:OKJ-AM:RLN,generated,29.75,USD,,,,,AM:discount,cash
AM:matrix:AM:OKJ-AM:RSV,generated,27.20,USD,,,,,AM:discount,cash
AM:matrix:AM:OKJ-AM:SAC,generated,24.65,USD,,,,,AM:discount,cash
AM:matrix:AM:OKJ-AM:SCC,generated,14.45,USD,,,,,AM:discount,cash
AM:matrix:AM:OKJ-AM:SJC,generated,14.45,USD,,,,,AM:discount,cash
AM:matrix:AM:OKJ-AM:SUI,generated,16.15,USD,,,,,AM:discount,cash
AM:matrix:AM:RIC-AM:RLN,generated,26.35,USD,,,,,AM:discount,cash
AM:matrix:AM:RIC-AM:RSV,generated,26.35,USD,,,,,AM:discount,cash
AM:matrix:AM:RIC-AM:SAC,generated,22.95,USD,,,,,AM:discount,cash
AM:matrix:AM:RIC-AM:SCC,generated,17.00,USD,,,,,AM:discount,cash
AM:matrix:AM:RIC-AM:SFC,generated,11.05,USD,,,,,AM:discount,cash
AM:matrix:AM:RIC-AM:SJC,generated,17.00,USD,,,,,AM:discount,cash
AM:matrix:AM:RIC-AM:SUI,generated,13.60,USD,,,,,AM:discount,cash
AM:matrix:AM:RLN-AM:RSV,generated,7.23,USD,,,,,AM:discount,cash
AM:matrix:AM:RLN-AM:SAC,generated,10.20,USD,,,,,AM:discount,cash
AM:matrix:AM:RLN-AM:SCC,generated,36.55,USD,,,,,AM:discount,cash
AM:matrix:AM:RLN-AM:SFC,generated,30.60,USD,,,,,AM:discount,cash
AM:matrix:AM:RLN-AM:SJC,generated,36.55,USD,,,,,AM:discount,cash
AM:matrix:AM:RLN-AM:SUI,generated,20.40,USD,,,,,AM:discount,cash
AM:matrix:AM:RSV-AM:SAC,generated,9.35,USD,,,,,AM:discount,cash
AM:matrix:AM:RSV-AM:SCC,generated,35.70,USD,,,,,AM:discount,cash
AM:matrix:AM:RSV-AM:SFC,generated,30.60,USD,,,,,AM:discount,cash
AM:matrix:AM:RSV-AM:SJC,generated,36.55,USD,,,,,AM:discount,cash
AM:matrix:AM:RSV-AM:SUI,generated,17.00,USD,,,,,AM:discount,cash
AM:matrix:AM:SAC-AM:SCC,generated,31.45,USD,,,,,AM:discount,cash
AM:matrix:AM:SAC-AM:SFC,generated,28.05,USD,,,,,AM:discount,cash
AM:matrix:AM:SAC-AM:SJC,generated,34.00,USD,,,,,AM:discount,cash
AM:matrix:AM:SAC-AM:SUI,generated,13.60,USD,,,,,AM:discount,cash
AM:matrix:AM:SCC-AM:SJC,generated,5.10,USD,,,,,AM:discount,cash
AM:matrix:AM:SCC-AM:SUI,generated,26.35,USD,,,,,AM:discount,cash
AM:matrix:AM:SFC-AM:SUI,generated,18.70,USD,,,,,AM:discount,cash
AM:matrix:AM:SJC-AM:SUI,generated,26.35,USD,,,,,AM:discount,cash
BA:matrix:906209-906309,generated,4.00,USD,,,,,adult,clipper
BA:matrix:906209-mtc:sfo,generated,9.50,USD,,,,,adult,clipper
BA:matrix:906209-mtc:millbrae-bart,generated,4.00,USD,,,,,adult,clipper
BA:matrix:906209-905209,generated,8.20,USD,,,,,adult,clipper
BA:matrix:906209-mtc:richmond-bart-amtrak,generated,6.60,USD,,,,,adult,clipper
BA:matrix:906209-mtc:el-cerrito-del-norte-bart,generated,6.30,USD,,,,,adult,clipper
BA:matrix:906209-904409,generated,6.10,USD,,,,,adult,clipper
BA:matrix:906209-904309,generated,5.90,USD,,,,,adult,clipper
BA:matrix:906209-904209,generated,5.80,USD,,,,,adult,clipper
BA:matrix:906209-904109,generated,5.70,USD,,,,,adult,clipper
BA:matrix:906209-mtc:macarthur-bart,generated,5.55,USD,,,,,adult,clipper
BA:matrix:906209-mtc:19th-st-oakland-bart,generated,5.45,USD,,,,,adult,clipper
BA:matrix:906209-mtc:12th-st-oakland-city-center-bart,generated,5.45,USD,,,,,adult,clipper
BA:matrix:906209-902109,generated,5.45,USD,,,,,adult,clipper
BA:matrix:906209-mtc:fruitvale,generated,5.80,USD,,,,,adult,clipper
BA:matrix:906209-mtc:oakland-coliseum-bart,generated,6.00,USD,,,,,adult,clipper
BA:matrix:906209-902409,generated,6.35,USD,,,,,adult,clipper
BA:matrix:906209-902509,generated,6.65,USD,,,,,adult,clipper
BA:matrix:906209-902609,generated,7.00,USD,,,,,adult,clipper
BA:matrix:906209-902709,generated,7.40,USD,,,,,adult,clipper
BA:matrix:906209-mtc:union-city-bart,generated,8.00,USD,,,,,adult,clipper
BA:matrix:906209-902909,generated,8.40,USD,,,,,adult,clipper
BA:matrix:906209-905109,generated,7.00,USD,,,,,adult,clipper
BA:matrix:906209-mtc:dublin-pleasanton-bart,generated,8.40,USD,,,,,adult,clipper
BA:matrix:906209-903809,generated,8.90,USD,,,,,adult,clipper
BA:matrix:906209-903709,generated,8.25,USD,,,,,adult,clipper
BA:matrix:906209-906109,generated,4.00,USD,,,,,adult,clipper
BA:matrix:906209-903609,generated,8.00,USD,,,,,adult,clipper
BA:matrix:906209-mtc:pleasant-hill-bart,generated,7.50,USD,,,,,adult,clipper
BA:matrix:906209-mtc:walnut-creek-bart,generated,7.30,USD,,,,,adult,clipper
BA:matrix:906209-903309,generated,6.85,USD,,,,,adult,clipper
BA:matrix:906209-903209,generated,6.40,USD,,,,,adult,clipper
BA:matrix:906209-903109,generated,5.70,USD,,,,,adult,clipper
BA:matrix:906209-901109,generated,5.35,USD,,,,,adult,clipper
BA:matrix:906209-mtc:embarcadero-bart,generated,4.85,USD,,,,,adult,clipper
BA:matrix:906209-mtc:montgomery-bart,generated,4.85,USD,,,,,adult,clipper
BA:matrix:906209-mtc:powell,generated,4.85,USD,,,,,adult,clipper
BA:matrix:906209-mtc:civic-center-bart,generated,4.85,USD,,,,,adult,clipper
BA:matrix:906209-901509,generated,4.65,USD,,,,,adult,clipper
BA:matrix:906209-901609,generated,4.50,USD,,,,,adult,clipper
BA:matrix:906209-901709,generated,4.20,USD,,,,,adult,clipper
BA:matrix:906209-901809,generated,4.00,USD,,,,,adult,clipper
BA:matrix:906209-mtc:daly-city-bart,generated,4.00,USD,,,,,adult,clipper
BA:matrix:906209-mtc:oak,generated,13.50,USD,,,,,adult,clipper
BA:matrix:906209-mtc:warm-springs-south-fremont-bart,generated,8.95,USD,,,,,adult,clipper
BA:matrix:906209-mtc:great-mall-milpitas-bart,generated,9.85,USD,,,,,adult,clipper
BA:matrix:906209-909509,generated,10.15,USD,,,,,adult,clipper
BA:matrix:906209-908209,generated,9.10,USD,,,,,adult,clipper
BA:matrix:906209-908309,generated,9.90,USD,,,,,adult,clipper
BA:matrix:906309-906209,generated,4.00,USD,,,,,adult,clipper
BA:matrix:906309-mtc:sfo,generated,9.50,USD,,,,,adult,clipper
BA:matrix:906309-mtc:millbrae-bart,generated,4.00,USD,,,,,adult,clipper
BA:matrix:906309-905209,generated,8.50,USD,,,,,adult,clipper
BA:matrix:906309-mtc:richmond-bart-amtrak,generated,6.90,USD,,,,,adult,clipper
BA:matrix:906309-mtc:el-cerrito-del-norte-bart,generated,6.65,USD,,,,,adult,clipper
BA:matrix:906309-904409,generated,6.45,USD,,,,,adult,clipper
BA:matrix:906309-904309,generated,6.20,USD,,,,,adult,clipper
BA:matrix:906309-904209,generated,6.15,USD,,,,,adult,clipper
BA:matrix:906309-904109,generated,6.00,USD,,,,,adult,clipper
BA:matrix:906309-mtc:macarthur-bart,generated,5.85,USD,,,,,adult,clipper
BA:matrix:906309-mtc:19th-st-oakland-bart,generated,5.75,USD,,,,,adult,clipper
BA:matrix:906309-mtc:12th-st-oakland-city-center-bart,generated,5.75,USD,,,,,adult,clipper
BA:matrix:906309-902109,generated,5.75,USD,,,,,adult,clipper
BA:matrix:906309-mtc:fruitvale,generated,6.10,USD,,,,,adult,clipper
BA:matrix:906309-mtc:oakland-coliseum-bart,generated,6.35,USD,,,,,adult,clipper
BA:matrix:906309-902409,generated,6.70,USD,,,,,adult,clipper
BA:matrix:906309-902509,generated,7.00,USD,,,,,adult,clipper
BA:matrix:906309-902609,generated,7.35,USD,,,,,adult,clipper
BA:matrix:906309-902709,generated,7.70,USD,,,,,adult,clipper
BA:matrix:906309-mtc:union-city-bart,generated,8.30,USD,,,,,adult,clipper
BA:matrix:906309-902909,generated,8.75,USD,,,,,adult,clipper
BA:matrix:906309-905109,generated,7.35,USD,,,,,adult,clipper
BA:matrix:906309-mtc:dublin-pleasanton-bart,generated,8.70,USD,,,,,adult,clipper
BA:matrix:906309-903809,generated,9.20,USD,,,,,adult,clipper
BA:matrix:906309-903709,generated,8.60,USD,,,,,adult,clipper
BA:matrix:906309-906109,generated,4.00,USD,,,,,adult,clipper
BA:matrix:906309-903609,generated,8.35,USD,,,,,adult,clipper
BA:matrix:906309-mtc:pleasant-hill-bart,generated,7.80,USD,,,,,adult,clipper
BA:matrix:906309-mtc:walnut-creek-bart,generated,7.65,USD,,,,,adult,clipper
BA:matrix:906309-903309,generated,7.20,USD,,,,,adult,clipper
BA:matrix:906309-903209,generated,6.70,USD,,,,,adult,clipper
BA:matrix:906309-903109,generated,6.05,USD,,,,,adult,clipper
BA:matrix:906309-901109,generated,5.65,USD,,,,,adult,clipper
BA:matrix:906309-mtc:embarcadero-bart,generated,5.35,USD,,,,,adult,clipper
BA:matrix:906309-mtc:montgomery-bart,generated,5.35,USD,,,,,adult,clipper
BA:matrix:906309-mtc:powell,generated,5.35,USD,,,,,adult,clipper
BA:matrix:906309-mtc:civic-center-bart,generated,5.35,USD,,,,,adult,clipper
BA:matrix:906309-901509,generated,5.15,USD,,,,,adult,clipper
BA:matrix:906309-901609,generated,5.00,USD,,,,,adult,clipper
BA:matrix:906309-901709,generated,4.70,USD,,,,,adult,clipper
BA:matrix:906309-901809,generated,4.55,USD,,,,,adult,clipper
BA:matrix:906309-mtc:daly-city-bart,generated,4.00,USD,,,,,adult,clipper
BA:matrix:906309-mtc:oak,generated,13.80,USD,,,,,adult,clipper
BA:matrix:906309-mtc:warm-springs-south-fremont-bart,generated,9.25,USD,,,,,adult,clipper
BA:matrix:906309-mtc:great-mall-milpitas-bart,generated,10.15,USD,,,,,adult,clipper
BA:matrix:906309-909509,generated,10.45,USD,,,,,adult,clipper
BA:matrix:906309-908209,generated,9.40,USD,,,,,adult,clipper
BA:matrix:906309-908309,generated,10.20,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-906209,generated,9.50,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-906309,generated,9.50,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-mtc:millbrae-bart,generated,5.50,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-905209,generated,14.25,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-mtc:richmond-bart-amtrak,generated,12.65,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-mtc:el-cerrito-del-norte-bart,generated,12.40,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-904409,generated,12.20,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-904309,generated,11.95,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-904209,generated,11.90,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-904109,generated,11.75,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-mtc:macarthur-bart,generated,11.60,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-mtc:19th-st-oakland-bart,generated,11.50,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-mtc:12th-st-oakland-city-center-bart,generated,11.50,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-902109,generated,11.50,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-mtc:fruitvale,generated,11.85,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-mtc:oakland-coliseum-bart,generated,12.10,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-902409,generated,12.45,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-902509,generated,12.75,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-902609,generated,13.10,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-902709,generated,13.45,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-mtc:union-city-bart,generated,14.05,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-902909,generated,14.50,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-905109,generated,13.10,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-mtc:dublin-pleasanton-bart,generated,14.45,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-903809,generated,14.95,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-903709,generated,14.35,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-906109,generated,9.90,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-903609,generated,14.10,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-mtc:pleasant-hill-bart,generated,13.55,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-mtc:walnut-creek-bart,generated,13.40,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-903309,generated,12.95,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-903209,generated,12.45,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-903109,generated,11.80,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-901109,generated,11.40,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-mtc:embarcadero-bart,generated,11.15,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-mtc:montgomery-bart,generated,11.15,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-mtc:powell,generated,11.15,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-mtc:civic-center-bart,generated,11.15,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-901509,generated,11.05,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-901609,generated,10.90,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-901709,generated,10.60,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-901809,generated,10.45,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-mtc:daly-city-bart,generated,10.15,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-mtc:oak,generated,19.55,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-mtc:warm-springs-south-fremont-bart,generated,15.00,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-mtc:great-mall-milpitas-bart,generated,15.90,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-909509,generated,16.20,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-908209,generated,15.15,USD,,,,,adult,clipper
BA:matrix:mtc:sfo-908309,generated,15.95,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-906209,generated,4.00,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-906309,generated,4.00,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-mtc:sfo,generated,5.50,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-905209,generated,8.90,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-mtc:richmond-bart-amtrak,generated,7.30,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-mtc:el-cerrito-del-norte-bart,generated,7.05,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-904409,generated,6.85,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-904309,generated,6.60,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-904209,generated,6.55,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-904109,generated,6.45,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-mtc:macarthur-bart,generated,6.30,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-mtc:19th-st-oakland-bart,generated,6.15,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-mtc:12th-st-oakland-city-center-bart,generated,6.15,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-902109,generated,6.15,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-mtc:fruitvale,generated,6.50,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-mtc:oakland-coliseum-bart,generated,6.75,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-902409,generated,7.10,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-902509,generated,7.40,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-902609,generated,7.75,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-902709,generated,8.10,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-mtc:union-city-bart,generated,8.70,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-902909,generated,9.15,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-905109,generated,7.75,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-mtc:dublin-pleasanton-bart,generated,9.10,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-903809,generated,9.60,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-903709,generated,9.00,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-906109,generated,4.65,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-903609,generated,8.75,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-mtc:pleasant-hill-bart,generated,8.25,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-mtc:walnut-creek-bart,generated,8.05,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-903309,generated,7.60,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-903209,generated,7.15,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-903109,generated,6.45,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-901109,generated,6.05,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-mtc:embarcadero-bart,generated,5.80,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-mtc:montgomery-bart,generated,5.80,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-mtc:powell,generated,5.80,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-mtc:civic-center-bart,generated,5.80,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-901509,generated,5.70,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-901609,generated,5.65,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-901709,generated,5.35,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-901809,generated,5.15,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-mtc:daly-city-bart,generated,4.90,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-mtc:oak,generated,14.20,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-mtc:warm-springs-south-fremont-bart,generated,9.65,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-mtc:great-mall-milpitas-bart,generated,10.55,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-909509,generated,10.85,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-908209,generated,9.80,USD,,,,,adult,clipper
BA:matrix:mtc:millbrae-bart-908309,generated,10.60,USD,,,,,adult,clipper
BA:matrix:905209-906209,generated,8.20,USD,,,,,adult,clipper
BA:matrix:905209-906309,generated,8.50,USD,,,,,adult,clipper
BA:matrix:905209-mtc:sfo,generated,14.25,USD,,,,,adult,clipper
BA:matrix:905209-mtc:millbrae-bart,generated,8.90,USD,,,,,adult,clipper
BA:matrix:905209-mtc:richmond-bart-amtrak,generated,6.40,USD,,,,,adult,clipper
BA:matrix:905209-mtc:el-cerrito-del-norte-bart,generated,6.15,USD,,,,,adult,clipper
BA:matrix:905209-904409,generated,5.95,USD,,,,,adult,clipper
BA:matrix:905209-904309,generated,5.70,USD,,,,,adult,clipper
BA:matrix:905209-904209,generated,5.65,USD,,,,,adult,clipper
BA:matrix:905209-904109,generated,5.55,USD,,,,,adult,clipper
BA:matrix:905209-mtc:macarthur-bart,generated,5.35,USD,,,,,adult,clipper
BA:matrix:905209-mtc:19th-st-oakland-bart,generated,5.25,USD,,,,,adult,clipper
BA:matrix:905209-mtc:12th-st-oakland-city-center-bart,generated,5.25,USD,,,,,adult,clipper
BA:matrix:905209-902109,generated,5.25,USD,,,,,adult,clipper
BA:matrix:905209-mtc:fruitvale,generated,4.95,USD,,,,,adult,clipper
BA:matrix:905209-mtc:oakland-coliseum-bart,generated,4.70,USD,,,,,adult,clipper
BA:matrix:905209-902409,generated,4.35,USD,,,,,adult,clipper
BA:matrix:905209-902509,generated,2.40,USD,,,,,adult,clipper
BA:matrix:905209-902609,generated,4.40,USD,,,,,adult,clipper
BA:matrix:905209-902709,generated,4.75,USD,,,,,adult,clipper
BA:matrix:905209-mtc:union-city-bart,generated,5.35,USD,,,,,adult,clipper
BA:matrix:905209-902909,generated,5.80,USD,,,,,adult,clipper
BA:matrix:905209-905109,generated,2.40,USD,,,,,adult,clipper
BA:matrix:905209-mtc:dublin-pleasanton-bart,generated,2.40,USD,,,,,adult,clipper
BA:matrix:905209-903809,generated,8.50,USD,,,,,adult,clipper
BA:matrix:905209-903709,generated,7.85,USD,,,,,adult,clipper
BA:matrix:905209-906109,generated,7.95,USD,,,,,adult,clipper
BA:matrix:905209-903609,generated,7.60,USD,,,,,adult,clipper
BA:matrix:905209-mtc:pleasant-hill-bart,generated,7.10,USD,,,,,adult,clipper
BA:matrix:905209-mtc:walnut-creek-bart,generated,6.90,USD,,,,,adult,clipper
BA:matrix:905209-903309,generated,6.50,USD,,,,,adult,clipper
BA:matrix:905209-903209,generated,6.00,USD,,,,,adult,clipper
BA:matrix:905209-903109,generated,5.35,USD,,,,,adult,clipper
BA:matrix:905209-901109,generated,5.40,USD,,,,,adult,clipper
BA:matrix:905209-mtc:embarcadero-bart,generated,7.40,USD,,,,,adult,clipper
BA:matrix:905209-mtc:montgomery-bart,generated,7.40,USD,,,,,adult,clipper
BA:matrix:905209-mtc:powell,generated,7.40,USD,,,,,adult,clipper
BA:matrix:905209-mtc:civic-center-bart,generated,7.40,USD,,,,,adult,clipper
BA:matrix:905209-901509,generated,7.50,USD,,,,,adult,clipper
BA:matrix:905209-901609,generated,7.55,USD,,,,,adult,clipper
BA:matrix:905209-901709,generated,7.75,USD,,,,,adult,clipper
BA:matrix:905209-901809,generated,7.80,USD,,,,,adult,clipper
BA:matrix:905209-mtc:daly-city-bart,generated,8.00,USD,,,,,adult,clipper
BA:matrix:905209-mtc:oak,generated,12.15,USD,,,,,adult,clipper
BA:matrix:905209-mtc:warm-springs-south-fremont-bart,generated,6.30,USD,,,,,adult,clipper
BA:matrix:905209-mtc:great-mall-milpitas-bart,generated,7.20,USD,,,,,adult,clipper
BA:matrix:905209-909509,generated,7.50,USD,,,,,adult,clipper
BA:matrix:905209-908209,generated,8.70,USD,,,,,adult,clipper
BA:matrix:905209-908309,generated,9.50,USD,,,,,adult,clipper
BA:matrix:mtc:richmond-bart-amtrak-906209,generated,6.60,USD,,,,,adult,clipper
BA:matrix:mtc:richmond-bart-amtrak-906309,generated,6.90,USD,,,,,adult,clipper
